dataset_dir: /project/6105494/shared/data/
dataset_name: CelebAHQ
global_batch_size: 16
workers: 8
resolution: 256
channels: 3
codebook_size: 65536
codebook_dim: 16
project_dim: 16
pq: 1
L: 2
alpha: 1.0
beta: 1.0
gamma: 0.5
VQ: lfq
epochs: 30
eval_epochs: 5
lr: 0.0001
dropout: 0.0
seed: 3407
weight_decay: 1e-05
checkpoint_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/checkpoint/CelebAHQ
results_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/results/CelebAHQ
saver_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/saver/CelebAHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/reconstruction/CelebAHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/yaml/CelebAHQ
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 8
data_pre: CelebAHQ
model_pre: model_16_2
loss_pre: loss_1.0
training_pre: lfq
saver_name_pre: lfq_CelebAHQ_model_16_2_loss_1.0
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/code/models/cache/vgg.pth
dataset name: CelebAHQ
len train_set: 30000
len val_set: 30000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/30] Iters:[810/1875] loss 0.4661, rec_loss 0.0125, p_loss 0.2866, utilization 0.0133, perplexity 73.7038,
Train Epoch: [1/30] Iters:[820/1875] loss 0.4649, rec_loss 0.0125, p_loss 0.2853, utilization 0.0132, perplexity 74.6697,
Train Epoch: [1/30] Iters:[830/1875] loss 0.4634, rec_loss 0.0125, p_loss 0.2837, utilization 0.0132, perplexity 74.6454,
Train Epoch: [1/30] Iters:[840/1875] loss 0.4640, rec_loss 0.0128, p_loss 0.2836, utilization 0.0133, perplexity 75.6357,
Train Epoch: [1/30] Iters:[850/1875] loss 0.4618, rec_loss 0.0128, p_loss 0.2824, utilization 0.0132, perplexity 75.3466,
Train Epoch: [1/30] Iters:[860/1875] loss 0.4603, rec_loss 0.0128, p_loss 0.2816, utilization 0.0132, perplexity 76.4744,
Train Epoch: [1/30] Iters:[870/1875] loss 0.4627, rec_loss 0.0133, p_loss 0.2821, utilization 0.0133, perplexity 76.4304,
Train Epoch: [1/30] Iters:[880/1875] loss 0.4620, rec_loss 0.0137, p_loss 0.2816, utilization 0.0133, perplexity 76.7636,
Train Epoch: [1/30] Iters:[890/1875] loss 0.4608, rec_loss 0.0139, p_loss 0.2808, utilization 0.0133, perplexity 76.0727,
Train Epoch: [1/30] Iters:[900/1875] loss 0.4602, rec_loss 0.0136, p_loss 0.2794, utilization 0.0133, perplexity 76.7311,
Train Epoch: [1/30] Iters:[910/1875] loss 0.4590, rec_loss 0.0135, p_loss 0.2780, utilization 0.0133, perplexity 75.7950,
Train Epoch: [1/30] Iters:[920/1875] loss 0.4568, rec_loss 0.0129, p_loss 0.2778, utilization 0.0133, perplexity 76.4913,
Train Epoch: [1/30] Iters:[930/1875] loss 0.4559, rec_loss 0.0124, p_loss 0.2763, utilization 0.0135, perplexity 78.1661,
Train Epoch: [1/30] Iters:[940/1875] loss 0.4536, rec_loss 0.0119, p_loss 0.2751, utilization 0.0134, perplexity 78.1856,
Train Epoch: [1/30] Iters:[950/1875] loss 0.4528, rec_loss 0.0123, p_loss 0.2745, utilization 0.0135, perplexity 78.1025,
Train Epoch: [1/30] Iters:[960/1875] loss 0.4544, rec_loss 0.0123, p_loss 0.2752, utilization 0.0137, perplexity 79.4270,
Train Epoch: [1/30] Iters:[970/1875] loss 0.4536, rec_loss 0.0125, p_loss 0.2734, utilization 0.0139, perplexity 79.5986,
Train Epoch: [1/30] Iters:[980/1875] loss 0.4512, rec_loss 0.0123, p_loss 0.2721, utilization 0.0138, perplexity 79.0918,
Train Epoch: [1/30] Iters:[990/1875] loss 0.4497, rec_loss 0.0120, p_loss 0.2706, utilization 0.0139, perplexity 79.6722,
Train Epoch: [1/30] Iters:[1000/1875] loss 0.4509, rec_loss 0.0121, p_loss 0.2715, utilization 0.0138, perplexity 80.4256,
Train Epoch: [1/30] Iters:[1010/1875] loss 0.4485, rec_loss 0.0122, p_loss 0.2687, utilization 0.0138, perplexity 80.8099,
Train Epoch: [1/30] Iters:[1020/1875] loss 0.4463, rec_loss 0.0120, p_loss 0.2669, utilization 0.0136, perplexity 80.6240,
Train Epoch: [1/30] Iters:[1030/1875] loss 0.4476, rec_loss 0.0122, p_loss 0.2672, utilization 0.0136, perplexity 81.9224,
Train Epoch: [1/30] Iters:[1040/1875] loss 0.4477, rec_loss 0.0124, p_loss 0.2660, utilization 0.0136, perplexity 82.7756,
Train Epoch: [1/30] Iters:[1050/1875] loss 0.4449, rec_loss 0.0123, p_loss 0.2629, utilization 0.0136, perplexity 82.6374,
Train Epoch: [1/30] Iters:[1060/1875] loss 0.4461, rec_loss 0.0124, p_loss 0.2638, utilization 0.0137, perplexity 83.7940,
Train Epoch: [1/30] Iters:[1070/1875] loss 0.4479, rec_loss 0.0127, p_loss 0.2651, utilization 0.0139, perplexity 84.8302,
Train Epoch: [1/30] Iters:[1080/1875] loss 0.4451, rec_loss 0.0124, p_loss 0.2634, utilization 0.0138, perplexity 84.0897,
Train Epoch: [1/30] Iters:[1090/1875] loss 0.4457, rec_loss 0.0122, p_loss 0.2648, utilization 0.0139, perplexity 84.5693,
Train Epoch: [1/30] Iters:[1100/1875] loss 0.4460, rec_loss 0.0120, p_loss 0.2662, utilization 0.0141, perplexity 85.1935,
Train Epoch: [1/30] Iters:[1110/1875] loss 0.4433, rec_loss 0.0117, p_loss 0.2649, utilization 0.0139, perplexity 84.2521,
Train Epoch: [1/30] Iters:[1120/1875] loss 0.4417, rec_loss 0.0117, p_loss 0.2635, utilization 0.0138, perplexity 84.1384,
Train Epoch: [1/30] Iters:[1130/1875] loss 0.4427, rec_loss 0.0120, p_loss 0.2643, utilization 0.0139, perplexity 83.4531,
Train Epoch: [1/30] Iters:[1140/1875] loss 0.4413, rec_loss 0.0119, p_loss 0.2616, utilization 0.0138, perplexity 84.1357,
Train Epoch: [1/30] Iters:[1150/1875] loss 0.4389, rec_loss 0.0118, p_loss 0.2589, utilization 0.0137, perplexity 83.5413,
Train Epoch: [1/30] Iters:[1160/1875] loss 0.4404, rec_loss 0.0118, p_loss 0.2601, utilization 0.0139, perplexity 85.2438,
Train Epoch: [1/30] Iters:[1170/1875] loss 0.4395, rec_loss 0.0117, p_loss 0.2601, utilization 0.0139, perplexity 85.3061,
Train Epoch: [1/30] Iters:[1180/1875] loss 0.4394, rec_loss 0.0114, p_loss 0.2602, utilization 0.0139, perplexity 86.0816,
Train Epoch: [1/30] Iters:[1190/1875] loss 0.4384, rec_loss 0.0115, p_loss 0.2596, utilization 0.0139, perplexity 85.6551,
Train Epoch: [1/30] Iters:[1200/1875] loss 0.4375, rec_loss 0.0113, p_loss 0.2601, utilization 0.0140, perplexity 86.2524,
Train Epoch: [1/30] Iters:[1210/1875] loss 0.4347, rec_loss 0.0110, p_loss 0.2579, utilization 0.0139, perplexity 85.3056,
Train Epoch: [1/30] Iters:[1220/1875] loss 0.4329, rec_loss 0.0107, p_loss 0.2553, utilization 0.0141, perplexity 86.3289,
Train Epoch: [1/30] Iters:[1230/1875] loss 0.4318, rec_loss 0.0106, p_loss 0.2540, utilization 0.0143, perplexity 87.9997,
Train Epoch: [1/30] Iters:[1240/1875] loss 0.4299, rec_loss 0.0108, p_loss 0.2540, utilization 0.0142, perplexity 86.3899,
Train Epoch: [1/30] Iters:[1250/1875] loss 0.4310, rec_loss 0.0111, p_loss 0.2540, utilization 0.0141, perplexity 87.2176,
Train Epoch: [1/30] Iters:[1260/1875] loss 0.4319, rec_loss 0.0113, p_loss 0.2546, utilization 0.0142, perplexity 87.5046,
Train Epoch: [1/30] Iters:[1270/1875] loss 0.4307, rec_loss 0.0114, p_loss 0.2542, utilization 0.0140, perplexity 86.5464,
Train Epoch: [1/30] Iters:[1280/1875] loss 0.4309, rec_loss 0.0118, p_loss 0.2535, utilization 0.0141, perplexity 86.5080,
Train Epoch: [1/30] Iters:[1290/1875] loss 0.4323, rec_loss 0.0115, p_loss 0.2543, utilization 0.0141, perplexity 87.0779,
Train Epoch: [1/30] Iters:[1300/1875] loss 0.4307, rec_loss 0.0115, p_loss 0.2524, utilization 0.0142, perplexity 87.5077,
Train Epoch: [1/30] Iters:[1310/1875] loss 0.4278, rec_loss 0.0113, p_loss 0.2507, utilization 0.0143, perplexity 88.6166,
Train Epoch: [1/30] Iters:[1320/1875] loss 0.4283, rec_loss 0.0112, p_loss 0.2506, utilization 0.0143, perplexity 88.6921,
Train Epoch: [1/30] Iters:[1330/1875] loss 0.4268, rec_loss 0.0108, p_loss 0.2509, utilization 0.0142, perplexity 88.3795,
Train Epoch: [1/30] Iters:[1340/1875] loss 0.4258, rec_loss 0.0108, p_loss 0.2497, utilization 0.0144, perplexity 90.0068,
